"listeners_cum","artist_count","released_weekday","years_since_release","released_month","in_spotify_playlists_log","in_spotify_charts","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm_log","key","mode","danceability_.","valence_.","energy_._boxcox","acousticness_.","liveness_.","speechiness_.","streams"
30422141,1,"Freitag",1,"June",6.7202201551353,1e-04,32,110,26,1e-04,1e-04,5.14749447681345,"C#","Major",56,68,559.082880502025,4,33,19,19.5259595651636
30422141,1,"Freitag",1,"June",6.60123011872888,1e-04,5,132,17,1e-04,3,4.34380542185368,"G#","Major",72,70,494.361054218179,2,4,17,19.6172698023963
55713835,1,"Freitag",1,"May",8.40043463080604,1,80,11,66,1e-04,1,4.67282883446191,"B","Major",72,36,406.626839296785,26,11,4,19.6288454659019
55713835,1,"Freitag",1,"May",8.07651532755233,3,29,10,79,1e-04,1e-04,4.7361984483945,"D","Major",51,39,103.4465196046,90,10,4,19.7187296705832
30422141,1,"Freitag",1,"June",5.78996017089725,1e-04,5,40,12,1e-04,1e-04,4.76217393479776,"D","Major",63,29,242.14189990379,43,25,4,18.5564898144482
55713835,1,"Freitag",1,"May",7.92840602618053,1e-04,21,11,40,1e-04,1e-04,4.98360662170834,"Keine Angabe","Major",69,63,200.579451308314,48,18,4,19.4882604786735
71040155,1,"Freitag",1,"May",8.42858053305963,1e-04,79,13,93,1e-04,17,5.07517381523383,"G#","Minor",80,74,309.172001029927,8,14,26,19.9214210945339
21292106.25,4,"Freitag",1,"June",7.74630066223144,1e-04,34,1e-04,29,1e-04,1e-04,4.78749174278205,"G","Major",88,15,278.710418212454,1,8,6,18.7331274068919
51857680.6666667,3,"Freitag",1,"May",8.28979058318164,1e-04,73,45,119,1e-04,1e-04,4.60517018598809,"B","Minor",82,76,389.774679049235,16,8,5,19.0658189413915
30422141,1,"Freitag",1,"June",5.63121178182137,1e-04,1e-04,18,6,1e-04,1e-04,5.06259503302697,"G#","Minor",60,68,512.581811168387,4,24,11,18.1861636332255
55713835,1,"Freitag",1,"May",7.74153358928183,1e-04,20,3,39,1e-04,1e-04,4.95582705760126,"D#","Major",56,40,263.878225553917,72,10,4,19.4256952271993
21631419.75,4,"Freitag",1,"May",8.17723488551019,3,36,1,31,1e-04,1,5.13579843705026,"A","Minor",80,77,521.774185913264,11,17,14,19.6240928160974
47033568.5,2,"Freitag",1,"May",7.66340766489348,1e-04,23,1,44,1,1e-04,4.43081679884331,"F","Minor",71,39,531.020793741754,2,51,25,19.0880109971169
55713835,1,"Freitag",1,"May",8.09894674894334,5,43,28,79,1e-04,208,4.93447393313069,"Keine Angabe","Major",58,30,207.324786149175,14,9,3,19.5568533713198
1576545,1,"Freitag",41,"January",8.58073121222023,1e-04,54,76,900,1e-04,1e-04,5.01727983681492,"G","Major",73,88,364.945757143636,20,32,5,19.0932092837677
22989753.5,2,"Mittwoch",1,"June",7.24494154633701,1e-04,26,16,17,1e-04,1,4.85203026391962,"C#","Minor",82,42,432.346035225553,6,63,6,19.3310010442172
55713835,1,"Freitag",1,"May",7.56682847920833,1e-04,13,2,31,1e-04,1e-04,4.77068462446567,"G","Major",56,20,263.878225553917,67,6,5,19.269425826608
55713835,1,"Freitag",1,"May",7.59387784460512,1e-04,7,1,15,1e-04,1e-04,5.20948615284142,"F","Major",65,88,406.626839296785,36,20,3,19.1117652185964
41588766,1,"Donnerstag",1,"June",6.96318998587024,1e-04,51,14,19,1e-04,1e-04,4.4188406077966,"D#","Minor",63,29,324.792325459155,4,18,4,18.3349187280043
11307845.5,2,"Freitag",1,"February",8.53993267838573,13,109,38,301,1,33,4.80402104473326,"C#","Major",85,42,476.361168533288,6,17,14,19.7657258943081
55713835,1,"Freitag",1,"May",7.64683139143048,1,8,1,18,1e-04,1e-04,5.10594547390058,"A","Major",72,90,221.03583670215,32,18,23,19.2795995714344
55713835,1,"Freitag",1,"May",7.68294316987829,1e-04,18,1,28,1e-04,1e-04,4.66343909411207,"A","Minor",83,90,340.666666666667,35,9,4,19.0585100581781
7513771.5,2,"Mittwoch",1,"May",6.79794041297493,1e-04,19,1e-04,15,1e-04,1e-04,4.34380542185368,"B","Major",81,68,293.809893426738,83,11,34,18.8959538463557
8930160,1,"Mittwoch",9,"January",8.54636356871602,1e-04,90,22,365,1e-04,114,4.51085950651685,"G#","Major",57,30,559.082880502025,10,33,8,20.1938607743841
56615107,1,"Dienstag",1,"May",7.83518375526675,1e-04,63,8,270,2,105,4.99721227376411,"G","Major",51,21,332.697998527472,5,41,3,19.2892521996518
55713835,1,"Freitag",1,"May",7.54960916515453,1,15,1,23,1e-04,1e-04,4.7361984483945,"E","Minor",71,90,485.333333333333,31,13,3,19.050372027792
54108138.5,2,"Freitag",1,"June",8.26333266743997,2,107,76,86,1,9,4.78749174278205,"Keine Angabe","Minor",91,63,449.781505219462,12,10,5,19.5035260545266
29978384.5,2,"Donnerstag",1,"June",6.79794041297493,1e-04,1e-04,1e-04,2,1e-04,1e-04,4.52178857704904,"F#","Major",83,56,494.361054218179,10,9,5,18.7451847388929
23139243,1,"Donnerstag",7,"November",9.07966204833407,1e-04,33,60,107,1,1e-04,4.77068462446567,"F","Major",56,25,200.579451308314,1,7,3,19.9149109155599
31931917.6666667,3,"Freitag",1,"March",8.57357352485234,1e-04,139,73,142,1e-04,5,4.81218435537242,"E","Minor",60,46,398.171089263681,3,16,4,19.4740846123412
22199409,1,"Mittwoch",5,"September",9.23122084955554,1e-04,38,79,65,1e-04,1,4.48863636973214,"D#","Major",52,28,221.03583670215,54,19,3,20.8387033471184
21461552,1,"Donnerstag",1,"June",6.36990098282823,8,12,1,8,1e-04,1,4.70048036579242,"F","Minor",81,61,597.239680514897,49,12,11,18.8726284033573
55713835,1,"Freitag",1,"May",7.32448997934853,1e-04,26,2,30,1e-04,1e-04,4.77068462446567,"Keine Angabe","Major",42,32,58.9618127333277,94,11,4,18.7360090505615
9942474,1,"Samstag",2,"May",5.50533153593236,4,4,106,1e-04,1e-04,7,4.49980967033027,"B","Minor",68,54,441.035092945455,21,11,20,19.0264887447103
4783637,1,"Freitag",1,"May",5.39362754635236,4,16,5,1e-04,1e-04,6,4.86753445045558,"Keine Angabe","Major",49,14,167.988141875647,82,11,3,19.0348260041983
3764966,1,"Freitag",1,"May",6.24222326545517,1e-04,5,36,1,1e-04,1e-04,5.03695260241363,"F#","Minor",70,97,324.792325459155,47,10,4,18.9205846462581
24537289,1,"Montag",37,"March",8.71275997496021,1e-04,112,198,406,1,1e-04,4.65396035015752,"E","Minor",54,59,503.443991379318,1e-04,20,4,20.3725318789222
47047855,1,"Dienstag",1,"June",9.18235233543601,1e-04,222,61,259,14,2,4.74493212836325,"C#","Minor",70,87,549.675449152616,4,26,8,19.6865431503756
17309273,5,"Donnerstag",1,"June",7.75833346749091,1e-04,37,2,38,2,1e-04,4.70048036579242,"C#","Major",91,59,494.361054218179,8,6,8,19.449290322847
85386598,1,"Freitag",1,"June",8.56845648535378,1e-04,66,89,61,1e-04,11,4.8283137373023,"E","Minor",51,5,373.161576722668,12,15,6,19.0917288641309
5611427,1,"Freitag",1,"June",7.78405700263993,1e-04,45,2,26,1e-04,1,4.62497281328427,"C#","Major",73,62,432.346035225553,1e-04,34,8,19.2170744237111
6652372,1,"Sonntag",1,"February",6.67834211465433,11,26,18,15,1,4,4.78749174278205,"G#","Minor",81,72,348.697835759604,4,14,4,19.3887300679463
3619501,1,"Freitag",1,"June",6.34738920965601,1e-04,19,21,14,1e-04,2,4.57471097850338,"D","Major",80,36,531.020793741754,4,3,5,19.17917164795
2024624,2,"Donnerstag",1,"March",6.72383244082121,3,18,124,24,1,1e-04,4.9416424226093,"F","Minor",44,41,587.622000193027,1e-04,44,7,18.6862660614082
3764350,1,"Freitag",1,"July",6.33682573114644,1e-04,6,52,11,1e-04,1e-04,4.57471097850338,"D","Major",78,31,406.626839296785,1,11,4,18.8640566242824
27847223,1,"Donnerstag",36,"January",10.6269456795907,1,228,151,6720,3,99,4.8283137373023,"F#","Major",45,67,568.543312163642,9,10,5,21.1637749910128
18303152,1,"Donnerstag",1,"May",8.41759382619348,12,156,275,150,3,128,4.47733681447821,"D#","Minor",80,55,278.710418212454,13,8,9,19.4972741293981
14133169,1,"Samstag",1,"March",7.50549227473742,1e-04,3,1e-04,63,1e-04,353,5.13579843705026,"Keine Angabe","Major",56,52,340.666666666667,11,45,7,20.382698459671
85386598,1,"Freitag",1,"June",7.94236223767433,1e-04,38,105,25,1e-04,2,4.91998092582813,"A#","Minor",88,8,228,9,9,14,19.070131448459
38268911.6666667,3,"Freitag",1,"July",7.37838371299671,1e-04,11,1e-04,2,1e-04,1e-04,5.05624580534831,"A","Major",88,52,381.438031027565,1e-04,8,23,18.2689852875957
5192140.33333333,3,"Freitag",1,"June",6.79570577517351,4,28,1e-04,54,1e-04,1e-04,4.86753445045558,"F#","Major",95,83,286.227041873622,54,10,25,18.9865847310858
23333291.6666667,3,"Mittwoch",1,"July",6.85118492749374,1e-04,49,3,57,1e-04,1e-04,4.49980967033027,"C#","Major",85,80,503.443991379318,10,8,11,18.6128639808054
6414711,1,"Freitag",1,"June",6.64248680136726,1e-04,25,1e-04,22,1e-04,1e-04,5.20948615284142,"G#","Minor",44,44,364.945757143636,7,12,13,18.6963877127062
4460250,1,"Montag",1,"May",8.68236858937522,5,129,55,128,1e-04,101,4.85203026391962,"C#","Major",58,68,578.056448859614,2,27,11,19.3159113071165
2640535.66666667,3,"Freitag",1,"June",6.52941883826223,2,17,1e-04,24,1e-04,30,4.86753445045558,"D#","Minor",71,78,167.988141875647,46,7,45,18.6777595882397
18598259,1,"Donnerstag",1,"August",7.28069719538474,35,16,15,20,1e-04,1e-04,4.83628190695148,"C#","Major",63,56,187.313237696657,24,12,23,19.6191727953535
25041539,3,"Freitag",1,"August",7.28344822875663,1e-04,53,2,33,1e-04,1e-04,4.78749174278205,"Keine Angabe","Major",77,94,540.321318412485,2,23,12,19.2054798346367
47079287.6666667,3,"Freitag",1,"August",7.65302041380419,1e-04,51,1,50,1e-04,1e-04,4.86753445045558,"E","Minor",72,18,207.324786149175,7,28,8,18.9556105828466
12404301,1,"Freitag",3,"December",7.30921236569276,2,17,12,15,1e-04,1e-04,4.80402104473326,"Keine Angabe","Major",70,46,441.035092945455,30,9,45,19.428325969483
44158929,1,"Freitag",1,"August",7.2291138777933,4,23,10,18,1e-04,1e-04,5.14749447681345,"G#","Minor",74,46,293.809893426738,15,13,8,19.003239545135
21461552,1,"Mittwoch",1,"July",6.4377516497364,4,13,18,12,1e-04,1e-04,4.63472898822964,"G#","Major",61,38,324.792325459155,14,23,40,19.0371464336984
47047855,1,"Freitag",1,"July",7.89655270164304,1e-04,39,47,36,1e-04,1e-04,4.80402104473326,"A#","Minor",55,46,340.666666666667,1e-04,17,10,18.9617745338358
10200703,1,"Freitag",4,"September",7.88908440703551,2,38,266,78,1e-04,141,4.86753445045558,"B","Major",47,56,568.543312163642,1e-04,10,4,19.7741424207474
22877933,1,"Montag",1,"August",6.68336094576627,12,14,141,9,1e-04,1,4.65396035015752,"A#","Minor",81,70,348.697835759604,24,8,4,19.39417370204
13346234,1,"Freitag",1,"March",7.08086789669078,6,17,10,16,1e-04,4,4.78749174278205,"F","Major",90,73,242.14189990379,39,9,6,19.316478567221
4360841,1,"Dienstag",1,"July",5.90536184805457,1e-04,28,67,195,1e-04,1e-04,4.97673374242057,"G","Major",56,43,256.563882754578,24,12,4,18.3964950743447
21886395,2,"Freitag",1,"July",6.26720054854136,4,10,43,3,1,1e-04,4.59511985013459,"G","Minor",79,64,301.458399416165,28,11,14,19.4759639152537
58120514,1,"Dienstag",15,"January",9.77018470522171,34,63,39,1315,1e-04,2,4.47733681447821,"A#","Minor",79,66,348.697835759604,5,25,14,20.6043765645107
41434221.5,4,"Freitag",1,"July",8.04334217044161,1e-04,54,6,124,1,1e-04,4.83628190695148,"A","Major",81,90,415.141515605453,28,29,4,18.6315340385208
32827016,2,"Montag",1,"August",6.52941883826223,5,15,79,4,2,1e-04,4.91265488573605,"Keine Angabe","Major",77,71,432.346035225553,33,13,4,19.5030015576084
13786282,2,"Freitag",1,"February",6.66185474054531,9,15,33,6,1,1e-04,4.72738781871234,"G#","Major",70,97,301.458399416165,55,27,12,19.5945726980734
54845161.6666667,3,"Donnerstag",1,"June",7.80057265467065,1e-04,81,4,248,1,6,4.88280192258637,"B","Major",82,49,549.675449152616,20,21,3,19.2999675664671
7401082,3,"Freitag",1,"May",7.01391547481053,4,22,2,65,1,3,4.90527477843843,"G#","Major",77,74,423.714713174103,47,34,8,19.0723462384851
41609246,2,"Freitag",6,"November",8.51057131510735,1e-04,165,10,177,4,73,4.83628190695148,"Keine Angabe","Major",67,49,449.781505219462,11,19,11,19.4652471920476
32642711,1,"Freitag",1,"September",7.83201418050547,4,93,95,84,9,202,4.62497281328427,"C#","Minor",67,72,423.714713174103,30,36,4,19.2936935889031
9010585,1,"Montag",1,"August",6.64248680136726,12,20,129,11,1e-04,12,4.8283137373023,"Keine Angabe","Major",68,80,587.622000193027,10,9,12,19.3973093252336
58531305,1,"Dienstag",10,"January",9.89374020108125,7,33,11,274,1e-04,1e-04,5.00394630594546,"C#","Major",37,28,356.791023137316,14,9,5,20.3712965568418
3924141,2,"Mittwoch",1,"June",8.54733434832822,6,102,53,113,12,1e-04,4.91998092582813,"Keine Angabe","Major",74,71,559.082880502025,24,15,5,19.315073900378
9601900,1,"Freitag",1,"August",6.42162226780652,1e-04,14,77,15,1,2,4.78749174278205,"D#","Minor",77,78,578.056448859614,14,33,12,19.0597735534372
5471197,1,"Donnerstag",1,"January",7.83873755959928,1e-04,49,1,67,11,1,4.60517018598809,"C#","Major",90,75,235.035593728849,11,9,26,19.4400054447722
44405254,1,"Freitag",1,"June",7.40671073017764,30,20,49,23,2,2,5.0998664278242,"G#","Minor",70,58,286.227041873622,25,15,7,19.4464355854139
5304140,1,"Freitag",1,"June",7.61035761831284,8,117,72,107,1,7,4.53259949315326,"A#","Minor",65,79,356.791023137316,31,22,7,19.2200363296103
44405254,1,"Dienstag",1,"September",7.29505641646263,12,25,36,25,1,1e-04,5.19295685089021,"C#","Minor",65,52,476.361168533288,5,6,25,19.0379862264779
27756478,1,"Freitag",1,"July",7.38585107812521,1e-04,21,15,13,1e-04,1e-04,4.36944785246702,"C#","Major",34,22,114.400463498487,43,10,7,19.1260176272876
66520919,1,"Montag",21,"August",10.3414843856468,6,124,25,7827,1,1e-04,4.98360662170834,"F","Major",56,21,193.908654367517,73,11,2,21.1983591865623
66520919,1,"Montag",23,"July",9.28970592735692,4,24,1e-04,805,1e-04,1e-04,4.63472898822964,"C#","Major",37,17,92.8640769420527,75,10,3,20.2518243056148
25140997,1,"Freitag",1,"September",6.82437367004309,1e-04,10,1,8,1e-04,1e-04,4.9416424226093,"E","Minor",70,26,441.035092945455,8,54,23,18.815837092246
33171971.5,2,"Dienstag",1,"September",5.73009978297357,1e-04,6,1,6,1e-04,1e-04,4.52178857704904,"A#","Major",81,48,389.774679049235,13,15,7,17.6676549307569
4229466,1,"Donnerstag",7,"June",7.81116338502528,1e-04,15,1e-04,1e-04,1e-04,1e-04,4.62497281328427,"C#","Minor",64,4,309.172001029927,11,19,4,19.7565215579982
26685767,2,"Freitag",1,"July",7.00033446027523,2,18,10,13,1,1,4.77068462446567,"B","Minor",82,75,521.774185913264,33,11,4,19.1583535895697
44405254,1,"Dienstag",1,"September",5.79909265446053,1e-04,3,1e-04,2,1e-04,1e-04,4.53259949315326,"D","Major",78,75,324.792325459155,6,15,6,17.8042613180601
14855982,1,"Donnerstag",1,"June",7.36770857237437,1e-04,38,1e-04,24,1e-04,1e-04,5.01063529409626,"F","Minor",70,26,278.710418212454,14,11,5,18.5633236801027
20754947,1,"Freitag",1,"October",7.36833968631138,5,78,65,328,1,198,4.86753445045558,"D","Major",52,24,309.172001029927,1e-04,8,3,19.2320257363594
45415982.5,2,"Freitag",1,"October",6.64118216974059,1e-04,16,1e-04,9,1e-04,1e-04,4.4188406077966,"D#","Minor",65,24,256.563882754578,6,51,4,18.2545993469842
4041138,4,"Donnerstag",1,"August",6.7286286130847,1e-04,14,1,13,1e-04,1e-04,4.62497281328427,"A","Major",84,43,432.346035225553,5,6,8,18.8859272824125
10646195,1,"Montag",1,"October",6.06378520868761,6,14,116,9,1e-04,11,4.91265488573605,"E","Minor",73,65,578.056448859614,4,48,18,18.9554743314727
5435920,1,"Sonntag",41,"May",7.61085279039525,1e-04,77,10,119,1e-04,40,4.97673374242057,"A","Major",66,24,293.809893426738,17,19,5,18.8547783743045
18854964,1,"Mittwoch",5,"November",8.83317113302287,1e-04,31,21,15,1e-04,4,4.86753445045558,"G","Major",57,24,149.374809080689,11,16,3,20.3989804338852
17304489,1,"Donnerstag",1,"July",8.21121136179302,6,41,1e-04,158,2,68,5.04985600724954,"G","Major",72,92,449.781505219462,9,8,11,19.3276849815051
74815407,1,"Donnerstag",1,"September",7.40184157874383,1e-04,86,14,80,1e-04,37,4.81218435537242,"D","Major",57,50,521.774185913264,5,16,4,18.9886892825915
20004559,1,"Freitag",1,"September",6.11368217983223,10,2,129,13,1e-04,1,4.88280192258637,"G","Major",92,53,324.792325459155,7,63,10,19.277430740393
1860962.5,2,"Freitag",3,"December",6.50428817353665,1,1e-04,1e-04,31,1e-04,2,4.8283137373023,"D#","Minor",49,13,423.714713174103,1e-04,9,4,18.7602221159555
29980129,1,"Freitag",1,"October",6.89871453432999,1e-04,36,38,13,1e-04,3,5.08759633523238,"F","Minor",74,22,364.945757143636,1e-04,11,46,18.2647210204586
7948326.66666667,3,"Donnerstag",1,"September",6.76734312526539,7,14,12,12,2,28,4.92725368515721,"A#","Major",80,82,485.333333333333,14,13,36,18.8006467763662
10475042.6666667,3,"Freitag",1,"July",6.47389069635227,4,1e-04,1e-04,30,1e-04,1e-04,5.08140436498446,"A#","Minor",59,62,309.172001029927,12,5,44,19.05036396183
69832703,2,"Freitag",1,"November",7.34277918933185,1e-04,22,7,15,1e-04,1e-04,4.87519732320115,"G#","Minor",91,23,271.260611193508,1,7,32,18.858052401041
66118391,3,"Freitag",1,"November",7.56527528189893,1e-04,24,8,17,1e-04,1,4.80402104473326,"E","Minor",75,45,332.697998527472,6,35,12,19.0695293520255
108062443,1,"Freitag",1,"October",7.57455848420248,1e-04,12,9,16,1e-04,1e-04,4.38202663467388,"E","Minor",80,16,98.1080489464114,17,12,39,19.3514692730457
108062443,1,"Freitag",1,"October",7.38274644973891,1e-04,10,3,12,1e-04,1e-04,4.69134788222914,"G","Major",75,11,235.035593728849,20,30,17,19.222970507628
69832703,2,"Freitag",1,"November",7.19893124068817,1e-04,9,20,7,1e-04,1e-04,5.06259503302697,"A","Major",84,33,143.333333333333,2,39,59,18.953740606837
108062443,1,"Freitag",1,"October",7.56837926783652,1e-04,7,5,13,1e-04,1e-04,4.83628190695148,"E","Major",66,12,137.375194938991,55,9,14,19.2014751230746
69832703,2,"Freitag",1,"November",7.49220304261874,1e-04,26,9,17,1e-04,3,4.64439089914137,"C#","Major",73,25,316.950153486871,1,32,7,18.7693708870476
108062443,1,"Freitag",1,"October",7.37588214821501,1e-04,6,3,15,1e-04,1e-04,4.70048036579242,"Keine Angabe","Major",48,15,114.400463498487,80,12,4,19.0484348249933
69832703,2,"Freitag",1,"November",7.40974195408092,2,26,52,10,1e-04,95,4.86753445045558,"G","Major",77,20,389.774679049235,1,16,5,19.1056220330896
108062443,1,"Freitag",1,"October",7.46565531013406,1e-04,9,6,13,1e-04,2,5.17614973257383,"Keine Angabe","Major",34,39,42,97,12,5,19.0418178809359
108062443,1,"Freitag",1,"October",7.44716835960004,1e-04,4,5,8,1e-04,1e-04,5.06259503302697,"G","Major",48,55,512.581811168387,43,15,12,18.9945032286082
2577149,2,"Freitag",1,"November",6.18620862390049,1e-04,8,1,7,1e-04,1e-04,4.7361984483945,"D","Minor",62,25,193.908654367517,51,14,3,18.0795375272692
69832703,2,"Freitag",1,"November",6.91473089271856,1e-04,6,5,3,1e-04,1e-04,4.969813299576,"F","Major",93,62,316.950153486871,1e-04,12,20,18.537898313096
2726358,1,"Freitag",1,"October",6.17586727010576,9,10,100,15,1,27,4.8283137373023,"F","Major",54,22,441.035092945455,1e-04,14,3,19.1308643175432
83766829,1,"Freitag",1,"November",6.95177216439891,1e-04,8,5,2,1e-04,1e-04,4.95582705760126,"F","Minor",85,40,187.313237696657,4,39,32,18.3520542731896
69832703,2,"Freitag",1,"November",6.96602418710611,1e-04,3,8,5,1e-04,1e-04,4.78749174278205,"D","Major",64,11,256.563882754578,1,25,27,18.4812980151535
108062443,1,"Freitag",1,"October",7.14991683613211,1e-04,1,6,11,1e-04,1e-04,4.56434819146784,"F","Major",57,55,423.714713174103,22,8,4,19.0161191152951
49993042,1,"Donnerstag",1,"November",6.8596149036542,1e-04,61,13,37,1,1e-04,4.969813299576,"A","Major",60,24,161.703281291692,57,8,3,18.3315583731095
108062443,1,"Freitag",1,"October",7.07326971745971,1e-04,4,1e-04,8,1e-04,1e-04,5.11198778835654,"F#","Major",42,7,77.717005102395,83,12,6,18.6184808049012
28924203,2,"Donnerstag",1,"November",6.35088571671474,1e-04,2,1e-04,7,1e-04,1e-04,4.52178857704904,"C#","Major",80,81,364.945757143636,4,8,6,18.1129821101221
32446490.3333333,3,"Donnerstag",1,"October",7.18538701558042,1e-04,29,26,17,1e-04,1e-04,4.57471097850338,"C#","Major",82,67,449.781505219462,8,12,5,18.7125710394
18039668,1,"Freitag",1,"November",6.66185474054531,2,27,18,32,1,1e-04,4.49980967033027,"E","Minor",61,32,364.945757143636,15,11,5,18.3799357360519
